"BBL","Address","Zip Code","Year Built","Total Units","Residential Units","Rent Stabilized Units","Latest sale price","Sales (09/01/2022 - 09/30/2022)","Marshal Evictions (10/02/2022 - 10/31/2022)","HPD Complaints (09/01/2022 - 09/30/2022)","HPD Violations (10/02/2022 - 10/31/2022)","DOB Complaints (10/02/2022 - 10/29/2022)","DOB Violations (10/02/2022 - 10/31/2022)","ECB Violations (10/02/2022 - 10/31/2022)","DOB Permit Applications (10/02/2022 - 11/01/2022)","DOB Permit Issuances (10/02/2022 - 11/01/2022)","Litigations against landlords (09/01/2022 - 09/30/2022)","Housing Court Cases (10/02/2022 - 11/01/2022)"
"1011257502","27 West 72nd Street","10023","1925","163","158","22","0","0","0","0","0","0","0","0","0","0","0","0"
"1011980057","64 West 85th Street","10024","1889","10","10","1","5500000","0","0","0","0","0","0","0","0","0","0","0"
"1011270042","12 West 75th Street","10023","1892","10","10","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011270057","50 West 75th Street","10023","1891","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011270058","52 West 75th Street","10023","1891","11","11","2","4900000","0","0","0","0","0","0","0","0","0","0","0"
"1018630054","136 West 109th Street","10025","1910","10","10","2","10910460","0","0","0","0","0","0","0","0","0","0","0"
"1011270055","44 West 75th Street","10023","1890","10","10","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011260009","47 West 73rd Street","10023","1885","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011260007","53 West 73rd Street","10023","1885","10","10","2","6100000","0","0","0","0","0","0","0","0","0","0","0"
"1011260008","49 West 73rd Street","10023","1885","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011270146","24 West 75th Street","10023","1890","16","16","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011280011","41 West 75th Street","10023","1891","10","10","5","2779000","0","0","0","0","0","0","0","0","0","0","0"
"1011280015","33 West 75th Street","10023","1891","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011280010","43 West 75th Street","10023","1891","8","8","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011280060","56 West 76th Street","10023","1889","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011280041","12 West 76th Street","10023","1900","11","11","2","10900000","0","0","0","0","0","0","0","0","0","0","0"
"1011280045","20 West 76th Street","10023","1899","10","10","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1011280047","24 West 76th Street","10023","1899","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011280061","331 Columbus Avenue","10023","1894","57","56","54","0","0","0","0","0","0","0","0","0","0","0","0"
"1011290008","43 West 76th Street","10023","1893","10","10","1","9250000","0","0","0","0","0","0","0","0","0","0","0"
"1012120003","173 West 81st Street","10024","1890","23","19","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1011280050","30 West 76th Street","10023","1891","9","9","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011290009","41 West 76th Street","10023","1893","1","1","11","0","0","0","0","0","0","0","0","0","0","0","0"
"1011280159","54 West 76th Street","10023","1889","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011280109","45 West 75th Street","10023","1891","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011280115","31 West 75th Street","10023","1893","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011280152","36 West 76th Street","10023","1891","6","6","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011280156","46 West 76th Street","10023","1889","10","10","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011290007","45 West 76th Street","10023","1893","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011420029","109 West 70th Street","10023","1886","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011410017","141 West 69th Street","10023","1886","9","8","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1011410018","139 West 69th Street","10023","1886","8","8","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011410024","121 West 69th Street","10023","1891","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011410025","119 West 69th Street","10023","1891","10","10","3","3500000","0","0","0","0","0","0","0","0","0","0","0"
"1011410029","107 West 69th Street","10023","1887","20","20","5","0","0","0","0","0","0","0","0","0","0","0","1"
"1011410030","103 West 69th Street","10023","1887","20","20","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1011400032","186 Columbus Avenue","10023","1886","18","16","3","25100000","0","0","0","0","0","0","0","0","0","0","0"
"1011410118","137 West 69th Street","10023","1886","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011430007","167 West 71st Street","10023","1907","21","21","3","0","0","0","0","8","0","0","0","0","0","0","0"
"1011420031","103 West 70th Street","10023","1886","15","14","3","0","0","0","1","0","0","0","0","0","0","0","0"
"1011420032","101 West 70th Street","10023","1886","17","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011430010","159 West 71st Street","10023","1871","8","8","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011437504","112 West 72nd Street","10023","1907","67","66","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1011440006","165 West 72nd Street","10023","1884","7","5","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011430019","137 West 71st Street","10023","1890","10","10","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011290011","37 West 76th Street","10023","1889","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011440008","161 West 72nd Street","10023","1884","8","6","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011437503","100 West 72nd Street","10023","1893","36","35","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011420042","124 West 71st Street","10023","1886","8","8","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011430008","163 West 71st Street","10023","1871","8","7","1","2600000","0","0","0","0","0","0","0","0","0","0","0"
"1011420043","126 West 71st Street","10023","1886","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011420044","128 West 71st Street","10023","1883","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011430045","130 West 72nd Street","10023","1884","8","6","4","0","0","0","0","0","1","0","0","0","0","0","0"
"1011430048","138 West 72nd Street","10023","1884","10","7","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011440046","134 West 73rd Street","10023","1884","9","9","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011440045","130 West 73rd Street","10023","1884","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011440021","129 West 72nd Street","10023","1887","10","9","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011290017","23 West 76th Street","10023","1895","21","21","5","5000000","0","0","0","0","0","0","0","0","0","0","0"
"1011450037","108 West 74th Street","10023","1887","10","9","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011430146","134 West 72nd Street","10023","1884","7","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1011460017","129 West 74th Street","10023","1888","23","23","23","0","0","0","0","0","0","0","0","0","0","0","0"
"1011440039","116 West 73rd Street","10023","1885","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011440050","144 West 73rd Street","10023","1883","15","15","6","3400000","0","0","0","0","0","0","0","0","0","0","0"
"1011440052","148 West 73rd Street","10023","1883","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011460053","144 West 75th Street","10023","1891","10","10","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1011460054","146 West 75th Street","10023","1891","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011460016","133 West 74th Street","10023","1893","20","20","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011440031","103 West 72nd Street","10023","1933","7","6","4","3700000","0","0","0","0","0","0","0","0","1","0","0"
"1011440033","100 West 73rd Street","10023","1885","23","20","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011440138","114 West 73rd Street","10023","1885","7","7","1","7800000","0","0","0","0","0","0","0","0","0","0","0"
"1011440145","132 West 73rd Street","10023","1884","8","8","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011460024","113 West 74th Street","10023","1888","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011460105","161 West 74th Street","10023","1886","9","9","9","0","0","0","0","0","0","0","0","0","0","0","0"
"1011450031","103 West 73rd Street","10023","1880","10","9","4","1750000","0","0","0","0","0","0","0","0","0","0","0"
"1011450040","118 West 74th Street","10023","1887","10","10","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011460126","107 West 74th Street","10023","1888","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011460025","111 West 74th Street","10023","1888","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011460026","109 West 74th Street","10023","1888","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011460029","300 Columbus Avenue","10023","1889","13","11","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011460040","112 West 75th Street","10023","1892","10","10","4","4500000","0","0","0","0","0","0","0","0","0","0","0"
"1011470012","143 West 75th Street","10023","1891","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011450046","132 West 74th Street","10023","1891","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011460147","130 West 75th Street","10023","1890","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011470013","141 West 75th Street","10023","1891","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0"
"1011470018","129 West 75th Street","10023","1894","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011460052","140 West 75th Street","10023","1891","16","16","7","3400000","0","0","0","0","0","0","0","0","0","0","0"
"1011460160","162 West 75th Street","10023","1888","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011470017","131 West 75th Street","10023","1894","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011450048","138 West 74th Street","10023","1891","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011470010","149 West 75th Street","10023","1891","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0"
"1011480112","151 West 76th Street","10023","1886","1","1","10","4250000","0","0","0","0","0","0","0","0","0","0","0"
"1011470030","322 Columbus Avenue","10023","1971","66","61","12","0","0","0","0","0","0","0","0","0","0","0","0"
"1011470051","150 West 76th Street","10023","1893","12","12","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1011450138","114 West 74th Street","10023","1887","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011470006","159 West 75th Street","10023","1894","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011470027","107 West 75th Street","10023","1890","10","10","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011470029","320 Columbus Avenue","10023","1890","22","20","20","0","0","0","0","0","0","0","0","0","0","0","0"
"1011470047","140 West 76th Street","10023","1893","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011470033","328 Columbus Avenue","10023","1889","14","9","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011470052","152 West 76th Street","10023","1889","10","10","3","7050000","0","0","0","0","0","0","0","0","0","0","0"
"1011470107","155 West 75th Street","10023","1894","10","10","2","6500000","0","0","0","0","0","0","0","0","0","0","0"
"1011470111","145 West 75th Street","10023","1891","10","10","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011450155","156 West 74th Street","10023","1890","20","20","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011480160","170 West 77th Street","10024","1893","11","11","11","0","0","0","0","0","0","0","0","0","0","0","0"
"1011490033","370 Columbus Avenue","10024","1940","56","54","13","35750000","0","0","0","0","0","0","0","0","0","0","0"
"1011460015","135 West 74th Street","10023","1893","10","10","6","4950000","0","0","0","0","0","0","0","0","0","0","0"
"1011500021","125 West 78th Street","10024","1886","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011640014","243 West 72nd Street","10023","1895","9","7","3","5550000","0","0","0","0","0","0","0","0","0","0","0"
"1011500013","145 West 78th Street","10024","1890","10","10","1","2650000","0","0","0","0","0","0","0","0","0","0","0"
"1011620026","211 West 70th Street","10023","1894","7","7","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011657502","252 West 74th Street","10023","1887","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011620061","274 West 71st Street","10023","1887","8","8","2","3800000","0","0","0","0","0","0","0","0","0","0","0"
"1011630045","222 West 72nd Street","10023","1887","8","6","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011660014","231 West 74th Street","10023","1886","11","11","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011670010","241 West 75th Street","10023","1885","8","8","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011640004","265 West 72nd Street","10023","1896","11","9","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011640013","245 West 72nd Street","10023","1924","26","22","14","0","0","0","1","0","0","0","0","0","0","0","0"
"1011700042","218 West 79th Street","10024","1894","9","8","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011620056","254 West 71st Street","10023","1892","8","8","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011630047","226 West 72nd Street","10023","1898","15","13","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1011670007","245 West 75th Street","10023","1920","48","48","12","0","0","0","0","3","0","0","0","0","0","0","0"
"1011670104","255 West 75th Street","10023","1960","62","62","18","0","0","0","2","4","0","0","0","0","0","0","0"
"1011630048","228 West 72nd Street","10023","1897","10","9","4","7900000","0","0","0","0","0","0","0","0","0","0","0"
"1011640050","246 West 73rd Street","10023","1890","12","12","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011640057","262 West 73rd Street","10023","1888","7","7","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011830017","343 West 71st Street","10023","1895","7","7","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011640153","254 West 73rd Street","10023","1888","10","10","6","2750000","0","0","0","0","0","0","0","0","0","0","0"
"1011840004","311 West 72nd Street","10023","1902","23","23","13","0","0","0","0","0","0","0","0","0","0","0","0"
"1011820046","334 West 71st Street","10023","1894","8","8","5","1200000","0","0","0","0","0","0","0","0","0","0","0"
"1012090123","19 West 95th Street","10025","1893","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012110010","159 West 80th Street","10024","1896","20","20","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011827501","235 West End Avenue","10023","1929","148","148","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011830118","337 West 71st Street","10023","1895","6","6","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011830019","335 West 71st Street","10023","1895","8","8","3","0","0","0","1","0","0","0","0","0","0","0","0"
"1011840099","316 West 75th Street","10023","1897","19","19","3","0","0","0","0","0","0","0","0","0","0","0","1"
"1012100138","106 West 80th Street","10024","1893","10","10","4","2750000","0","0","0","0","0","0","0","0","0","0","0"
"1012090148","42 West 96th Street","10025","1897","10","8","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012100052","142 West 80th Street","10024","1891","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012110015","149 West 80th Street","10024","1891","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012110052","158 West 81st Street","10024","1913","37","37","10","0","0","0","0","0","0","0","0","0","0","0","0"
"1012110038","110 West 81st Street","10024","1893","10","10","2","7600000","0","0","0","0","0","0","0","0","0","0","0"
"1012137503","125 West 82nd Street","10024","1913","36","35","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1012110013","153 West 80th Street","10024","1896","20","20","1","0","0","0","1","0","0","0","0","0","0","0","0"
"1012100049","132 West 80th Street","10024","1893","9","9","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012110017","143 West 80th Street","10024","1890","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012110029","418 Columbus Avenue","10024","1898","62","60","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1012110034","430 Columbus Avenue","10024","1891","13","12","5","0","0","0","1","0","0","0","0","0","0","0","0"
"1012120006","169 West 81st Street","10024","1890","22","20","11","0","0","0","0","0","0","0","0","0","0","0","0"
"1012120118","139 West 81st Street","10024","1887","12","12","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011210017","25 West 68th Street","10023","1925","76","75","15","0","0","0","0","0","0","0","0","0","0","0","0"
"1012160018","129 West 85th Street","10024","1891","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012120026","119 West 81st Street","10024","1885","9","9","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1012130014","137 West 82nd Street","10024","1892","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012160034","102 West 86th Street","10024","1887","7","6","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012160108","155 West 85th Street","10024","1891","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012120024","125 West 81st Street","10024","1885","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012140003","485 Amsterdam Avenue","10024","1895","14","13","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1012170041","116 West 87th Street","10024","1888","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012130022","115 West 82nd Street","10024","1889","10","10","7","7500000","0","0","0","0","0","0","0","0","0","0","0"
"1012130023","113 West 82nd Street","10024","1889","10","10","3","7500000","0","0","0","0","0","0","0","0","0","0","0"
"1012160038","112 West 86th Street","10024","1888","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012130037","104 West 83rd Street","10024","1889","19","18","4","0","0","0","1","6","0","0","0","0","0","0","0"
"1012160043","124 West 86th Street","10024","1887","10","10","3","1900000","0","0","0","0","0","0","0","0","0","0","0"
"1011270006","55 West 74th Street","10023","1890","19","19","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1012180047","144 West 88th Street","10024","1894","7","7","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012170017","137 West 86th Street","10024","1889","14","14","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1012280030","422 Amsterdam Avenue","10024","1891","15","13","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012290036","454 Amsterdam Avenue","10024","1891","12","11","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012300034","202 West 83rd Street","10024","1881","6","6","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012380062","636 West End Avenue","10024","1897","8","8","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012440012","401 West End Avenue","10024","1901","76","71","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012160004","169 West 85th Street","10024","1890","10","10","3","4750000","0","0","0","0","0","0","0","0","0","0","0"
"1012160006","159 West 85th Street","10024","1891","20","20","5","6750000","0","0","0","0","0","0","0","0","0","0","0"
"1012190118","129 West 88th Street","10024","1898","8","8","1","10","0","0","0","0","0","0","0","0","0","0","0"
"1012290029","440 Amsterdam Avenue","10024","1894","12","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012290033","448 Amsterdam Avenue","10024","1891","9","8","3","3500000","0","0","0","0","0","0","0","0","0","0","0"
"1012300031","464 Amsterdam Avenue","10024","1894","14","13","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1012270033","410 Amsterdam Avenue","10024","1895","13","12","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012270035","414 Amsterdam Avenue","10024","1895","14","13","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1012270036","416 Amsterdam Avenue","10024","1895","17","12","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012440035","321 West 80th Street","10024","1898","16","16","14","0","0","0","0","0","0","0","0","0","0","0","0"
"1011400027","107 West 68th Street","10023","1930","30","30","13","0","0","0","1","5","0","0","0","0","0","0","0"
"1012450008","323 West 82nd Street","10024","1892","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012450073","487 West End Avenue","10024","1892","9","9","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012450092","332 West 84th Street","10024","1889","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1012450045","105 Riverside Drive","10024","1899","11","11","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012450061","317 West 83rd Street","10024","1905","19","19","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1012477501","340 West 86th Street","10024","1909","70","70","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1012480045","324 West 87th Street","10024","1890","8","8","2","2690000","0","0","0","0","0","0","0","0","0","0","0"
"1012460018","337 West 84th Street","10024","1894","8","8","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1012460021","329 West 84th Street","10024","1894","8","8","2","545000","0","0","0","0","0","0","0","0","0","0","0"
"1012470010","355 West 85th Street","10024","1909","73","73","33","0","0","0","0","0","0","0","0","0","0","0","0"
"1012490041","314 West 88th Street","10024","1890","10","8","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012350061","570 West End Avenue","10024","1912","76","76","73","0","0","0","0","0","0","0","1","0","0","0","0"
"1012440059","85 Riverside Drive","10024","1898","10","10","8","0","0","0","0","0","0","0","0","0","0","0","0"
"1012450003","100 Riverside Drive","10024","1938","93","93","15","0","0","0","0","0","0","0","0","0","0","0","0"
"1012390108","253 West 91st Street","10024","1897","15","15","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1012440082","310 West 82nd Street","10024","1894","9","9","2","3800000","0","0","0","0","0","0","0","0","0","0","0"
"1018930024","310 West 109th Street","10025","1922","9","9","3","2450000","0","0","0","0","0","0","0","0","0","0","0"
"1012397502","650 West End Avenue","10025","1917","48","47","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1012400057","256 West 93rd Street","10025","1893","8","8","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1012460029","505 West End Avenue","10024","1921","68","68","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1012460044","328 West 85th Street","10024","1899","48","48","14","0","0","0","0","0","0","0","0","0","0","0","0"
"1012460118","335 West 84th Street","10024","1894","8","8","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1012480153","346 West 87th Street","10024","1896","10","10","3","179673","0","0","0","0","0","0","0","0","0","0","0"
"1012490042","316 West 88th Street","10024","1891","8","8","3","8375000","0","0","0","0","0","0","0","0","0","0","0"
"1012490014","343 West 87th Street","10024","1896","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0"
"1012500050","322 West 89th Street","10024","1890","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012490025","313 West 87th Street","10024","1891","8","8","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012500102","304 West 90th Street","10024","1891","1","1","2","11900000","0","0","0","0","0","0","0","0","0","0","0"
"1012500080","321 West 89th Street","10024","1893","14","14","6","2965000","0","0","0","0","0","0","0","0","0","0","0"
"1012500088","305 West 89th Street","10024","1890","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012490149","336 West 88th Street","10024","1894","10","10","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1012510118","623 West End Avenue","10024","1899","10","10","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1012517501","190 Riverside Drive","10024","1910","52","44","11","0","0","0","0","0","0","0","0","0","0","0","0"
"1012510047","315 West 91st Street","10024","1897","10","9","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1012520022","306 West 93rd Street","10025","1899","48","48","46","0","0","0","0","0","0","0","0","0","0","0","0"
"1012510048","313 West 91st Street","10024","1897","10","10","4","0","0","0","0","0","0","0","1","0","0","0","0"
"1018900001","300 Riverside Drive","10025","1923","114","114","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018590030","103 West 104th Street","10025","1900","10","10","10","1858987","0","0","0","3","0","0","0","0","0","0","0"
"1018590023","119 West 104th Street","10025","1950","10","10","3","3300000","0","0","0","0","0","0","0","0","0","0","0"
"1018770048","244 West 106th Street","10025","1925","10","10","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1018870003","323 West 96th Street","10025","2001","173","172","9","27000000","0","0","0","0","0","0","0","0","0","0","0"
"1012070029","333 Central Park West","10025","1910","69","69","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012240054","156 West 94th Street","10025","1920","6","6","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011157501","25 Central Park West","10023","1931","438","422","11","0","0","0","0","0","0","0","0","0","0","0","0"
"1012500024","313 West 88th Street","10024","1890","10","10","2","3450000","0","0","0","0","0","0","0","0","0","0","0"
"1012500039","599 West End Avenue","10024","1924","28","28","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012500043","308 West 89th Street","10024","1889","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0"
"1012490052","342 West 88th Street","10024","1894","10","10","4","3535000","0","0","0","0","0","0","0","0","0","0","0"
"1012500052","326 West 89th Street","10024","1894","1","1","1","12500000","0","0","0","0","0","0","0","0","0","0","0"
"1012500059","342 West 89th Street","10024","1896","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012490057","155 Riverside Drive","10024","1911","64","64","25","0","0","0","0","0","0","0","0","0","0","0","0"
"1012490048","332 West 88th Street","10024","1894","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012500106","312 West 90th Street","10024","1891","5","5","2","2950000","0","0","0","0","0","0","0","0","0","0","0"
"1012500011","341 West 88th Street","10024","1894","10","10","4","6696625","0","0","0","0","0","0","0","0","0","0","0"
"1012500012","339 West 88th Street","10024","1894","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012520008","319 West 92nd Street","10025","1906","8","8","2","0","0","0","1","0","0","0","0","0","0","0","0"
"1012520016","665 West End Avenue","10025","1901","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012490053","344 West 88th Street","10024","1894","2","2","4","2500000","0","0","0","0","0","0","0","0","0","0","0"
"1012420062","706 West End Avenue","10025","1928","93","93","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012160023","115 West 85th Street","10024","1891","9","9","1","3850000","0","0","0","0","0","0","0","0","0","0","0"
"1012000047","30 West 87th Street","10024","1891","7","7","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011280043","16 West 76th Street","10023","1900","16","16","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011620107","263 West 70th Street","10023","1889","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011690016","2180 Broadway","10024","2012","183","181","181","0","0","0","0","0","0","0","0","0","0","0","0"
"1018810025","209 West 109th Street","10025","1900","16","16","5","10643737","0","0","2","13","0","0","0","0","0","1","0"
"1018410023","19 West 105th Street","10025","1917","18","18","18","0","0","0","0","0","0","0","0","0","0","0","0"
"1018730106","251 West 101st Street","10025","1901","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018720007","239 West 100th Street","10025","1903","9","8","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018740001","860 West End Avenue","10025","1899","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1018740006","249 West 102nd Street","10025","1899","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018720060","244 West 101st Street","10025","1896","14","14","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011950059","70 West 82nd Street","10024","1891","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018760001","900 West End Avenue","10025","1926","129","128","52","0","0","0","0","0","0","0","0","0","0","0","0"
"1012140061","495 Amsterdam Avenue","10024","1891","10","9","2","8150000","0","0","0","0","0","0","0","0","0","0","0"
"1018890022","839 West End Avenue","10025","1902","43","43","8","0","0","0","0","0","0","0","0","0","0","0","0"
"1018770049","246 West 106th Street","10025","1925","10","10","4","0","0","0","0","0","0","0","0","0","0","0","0"
